mscn_sol,JPL
mscn,89
lat,
lon,
mscn_area,115449.338
CRI Filter,land
land_area,115449.338
Solution,JPL RL06M v01 Mascons
Acknowledgement,"GRACE land are available at http://grace.jpl.nasa.gov, supported by the NASA MEaSUREs Program."
Citation 1,"D.N. Wiese. 2015. GRACE monthly global water mass grids NETCDF RELEASE 5.0. Ver. 5.0. PO.DAAC, CA, USA. Dataset accessed 2017-07-01 at http://dx.doi.org/10.5067/TEMSC-OCL05."
Citation 2,"Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015), Improved methods for observing Earth’s time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res. Solid Earth, 120, doi:10.1002/2014JB011547."
Citation 3,"Wiese, D. N., F. W. Landerer, and M. M. Watkins (2016), Quantifying and reducing leakage errors in the JPL RL05M GRACE mascon solution, Water Resour. Res., 52, 7490–7502, doi:10.1002/2016WR019344."
Data Portal,http://ccar.colorado.edu/grace/

days since 1/1/2002,cmwe
106.5,12.974
129.5,12.266
227.5,7.343
258,7.889
288.5,8.175
319,7.71
349.5,6.956
380.5,8.443
410,6.538
439.5,7.861
470,6.844
495.5,6.311
561.5,3.978
592.5,3.07
623,4.101
653,2.816
684,2.477
714.5,4.116
736.5,2.577
777,3.055
805.5,2.836
836,2.455
866.5,2.633
897,3.192
927.5,2.039
958.5,0.362
989,-0.869
1019.5,-0.24
1050,-1.093
1080.5,-0.197
1111.5,-1.112
1141,-1.269
1170.5,0.014
1201,-0.626
1231.5,0.652
1262,0.766
1292.5,-2.171
1323.5,-3.099
1354,-4.289
1384.5,-2.974
1415,-3.05
1445.5,-1.765
1476.5,-2.851
1506,-0.95
1535.5,0.261
1566,1.004
1596.5,1.262
1627,1.482
1657.5,0.584
1688.5,0.256
1719,0.527
1749.5,1.263
1780,1.128
1810.5,0.458
1841.5,-0.258
1871,2.493
1900.5,1.704
1931,0.668
1961.5,0.931
1992,1.525
2022.5,-0.321
2053.5,-1.134
2084,-1.864
2114.5,-3.025
2145,-3.106
2175.5,-1.829
2206.5,-1.677
2236.5,-0.215
2266.5,1.791
2297,1.911
2327.5,2.3
2358,2.219
2388.5,0.547
2419.5,-1.131
2450,-0.899
2480.5,-0.476
2511,-1.194
2541.5,-0.14
2572.5,0.994
2602,-0.218
2631.5,0.027
2662,0.842
2692.5,0.356
2723,1.708
2753.5,0.455
2784.5,-1.662
2815,-1.095
2845.5,0.051
2876,-0.974
2906.5,-1.558
2937.5,0.366
2967,-0.54
2996.5,1.269
3027,-0.279
3057.5,0.981
3088,0.122
3118.5,-2.044
3149.5,-2.94
3180,-2.397
3210.5,-1.834
3241,-2.116
3269.5,-0.924
3335.5,-0.316
3361.5,-1.06
3392,-0.755
3422.5,-0.797
3485.5,-1.899
3514.5,-2.881
3545,-2.719
3575.5,-3.622
3591.5,-3.038
3652,-2.82
3667.5,-3.067
3697.5,-2.546
3727.5,-1.029
3746.5,-0.831
3819,-0.623
3849.5,-3.644
3880.5,-6.36
3908,-6.564
3974.5,-7.066
4002.5,-7.74
4033.5,-8.823
4062,-9.595
4128,-6.724
4153.5,-7.23
4184,-7.359
4214.5,-10.515
4306.5,-4.147
4337,-4.654
4367.5,-3.69
4391.5,-2.865
4457.5,-1.078
4488,-0.804
4518.5,-1.336
4546,-1.664
4610.5,-2.468
4641,-2.729
4671.5,-2.638
4703,-0.631
4769.5,0.975
4793,2.878
4822.5,3.571
4853,2.664
4864,2.953
4943.5,2.047
4975.5,1.008
5004.5,1.347
5104.5,3.4
5128.5,4.408
5157,5.245
5188.5,5.33
5253,7.466
5280,7.389
5309.5,4.827
5346.5,3.498
5444.5,7.525
5471.5,8.505
5499,8.736
5568.5,8.594
5592.5,8.411
5610.5,7.801
5640,9.44
