mscn_sol,JPL
mscn,213
lat,
lon,
mscn_area,113393.5974
CRI Filter,land
land_area,98979.5135
Solution,JPL RL06M v01 Mascons
Acknowledgement,"GRACE land are available at http://grace.jpl.nasa.gov, supported by the NASA MEaSUREs Program."
Citation 1,"D.N. Wiese. 2015. GRACE monthly global water mass grids NETCDF RELEASE 5.0. Ver. 5.0. PO.DAAC, CA, USA. Dataset accessed 2017-07-01 at http://dx.doi.org/10.5067/TEMSC-OCL05."
Citation 2,"Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015), Improved methods for observing Earth’s time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res. Solid Earth, 120, doi:10.1002/2014JB011547."
Citation 3,"Wiese, D. N., F. W. Landerer, and M. M. Watkins (2016), Quantifying and reducing leakage errors in the JPL RL05M GRACE mascon solution, Water Resour. Res., 52, 7490–7502, doi:10.1002/2016WR019344."
Data Portal,http://ccar.colorado.edu/grace/

days since 1/1/2002,cmwe
106.5,46.26
129.5,44.311
227.5,32.342
258,38.411
288.5,41.317
319,48.36
349.5,54.79
380.5,63.959
410,69.973
439.5,78.553
470,87.035
495.5,87.969
561.5,83.027
592.5,75.148
623,66.678
653,67.609
684,66.995
714.5,69.928
736.5,71.869
777,70.81
805.5,73.222
836,76.382
866.5,74.126
897,75.122
927.5,68.25
958.5,56.974
989,50.248
1019.5,50.368
1050,50.504
1080.5,45.57
1111.5,43.352
1141,39.465
1170.5,39.184
1201,44.519
1231.5,43.4
1262,37.61
1292.5,29.681
1323.5,16.808
1354,15.333
1384.5,12.388
1415,10.425
1445.5,9.279
1476.5,5.904
1506,10.412
1535.5,10.399
1566,8.774
1596.5,2.794
1627,2.003
1657.5,-2.112
1688.5,-9.613
1719,-13.4
1749.5,-14.685
1780,-17.178
1810.5,-16.449
1841.5,-11.975
1871,-9.651
1900.5,-9.757
1931,-9.536
1961.5,-10.686
1992,-11.089
2022.5,-19.166
2053.5,-27.717
2084,-32.072
2114.5,-34.909
2145,-32.53
2175.5,-25.593
2206.5,-21.625
2236.5,-21.598
2266.5,-21.97
2297,-21.461
2327.5,-20.856
2358,-24.021
2388.5,-31.629
2419.5,-39.832
2450,-46.561
2480.5,-43.885
2511,-39.789
2541.5,-34.074
2572.5,-30.432
2602,-33.912
2631.5,-32.941
2662,-30.854
2692.5,-27.255
2723,-30
2753.5,-36.416
2784.5,-49.79
2815,-51.75
2845.5,-51.067
2876,-48.211
2906.5,-47.132
2937.5,-44.864
2967,-38.467
2996.5,-34.989
3027,-39.699
3057.5,-40.814
3088,-47.861
3118.5,-56.462
3149.5,-66.117
3180,-75.358
3210.5,-74.128
3241,-77.511
3269.5,-77.025
3335.5,-76.322
3361.5,-78.16
3392,-81.635
3422.5,-79.382
3485.5,-89.425
3514.5,-96.487
3545,-105.393
3575.5,-110.221
3591.5,-108.773
3652,-105.264
3667.5,-101.502
3697.5,-103.154
3727.5,-100.331
3746.5,-99.063
3819,-106.602
3849.5,-108.769
3880.5,-138.618
3908,-141.026
3974.5,-140.415
4002.5,-135.377
4033.5,-132.32
4062,-128.843
4128,-122.031
4153.5,-119.409
4184,-121.108
4214.5,-129.325
4306.5,-139.734
4337,-139.445
4367.5,-139.227
4391.5,-136.971
4457.5,-123.185
4488,-121.476
4518.5,-120.854
4546,-125.313
4610.5,-134.624
4641,-141.323
4671.5,-139.812
4703,-143.635
4769.5,-139.695
4793,-132.556
4822.5,-142.331
4853,-130.265
4864,-133.38
4943.5,-129.244
4975.5,-134.305
5004.5,-138.301
5104.5,-133.152
5128.5,-126.896
5157,-131.627
5188.5,-131.699
5253,-130.533
5280,-129.89
5309.5,-140.582
5346.5,-158.839
5444.5,-155.264
5471.5,-155.818
5499,-151.763
5568.5,-146.669
5592.5,-143.96
5610.5,-140.457
5640,-146.557
