mscn_sol,JPL
mscn,87
lat,
lon,
mscn_area,110638.9489
CRI Filter,land
land_area,103018.8068
Solution,JPL RL06M v01 Mascons
Acknowledgement,"GRACE land are available at http://grace.jpl.nasa.gov, supported by the NASA MEaSUREs Program."
Citation 1,"D.N. Wiese. 2015. GRACE monthly global water mass grids NETCDF RELEASE 5.0. Ver. 5.0. PO.DAAC, CA, USA. Dataset accessed 2017-07-01 at http://dx.doi.org/10.5067/TEMSC-OCL05."
Citation 2,"Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015), Improved methods for observing Earth’s time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res. Solid Earth, 120, doi:10.1002/2014JB011547."
Citation 3,"Wiese, D. N., F. W. Landerer, and M. M. Watkins (2016), Quantifying and reducing leakage errors in the JPL RL05M GRACE mascon solution, Water Resour. Res., 52, 7490–7502, doi:10.1002/2016WR019344."
Data Portal,http://ccar.colorado.edu/grace/

days since 1/1/2002,cmwe
106.5,73.794
129.5,78.264
227.5,65.886
258,61.395
288.5,65.207
319,64.781
349.5,63.2
380.5,60.992
410,61.459
439.5,61.292
470,61.116
495.5,61.963
561.5,51.575
592.5,57.032
623,60.951
653,60.97
684,59.318
714.5,60.131
736.5,57.488
777,57.424
805.5,54.075
836,55.416
866.5,47.605
897,47.162
927.5,48.863
958.5,47.343
989,45.344
1019.5,42.768
1050,49.265
1080.5,54.248
1111.5,52.382
1141,51.353
1170.5,53.913
1201,51.747
1231.5,51.259
1262,50.223
1292.5,46.735
1323.5,39.772
1354,35.538
1384.5,36.64
1415,37.414
1445.5,39.39
1476.5,34.595
1506,34.111
1535.5,30.718
1566,27.464
1596.5,23.527
1627,24.5
1657.5,17.6
1688.5,14.074
1719,10.805
1749.5,10.1
1780,8.71
1810.5,9.028
1841.5,6.322
1871,4.387
1900.5,4.109
1931,1.792
1961.5,-3.475
1992,-3.361
2022.5,-5.27
2053.5,-12.423
2084,-15.824
2114.5,-19.242
2145,-20.664
2175.5,-19.419
2206.5,-21.081
2236.5,-22.413
2266.5,-22.904
2297,-29.426
2327.5,-34.947
2358,-34.977
2388.5,-37.634
2419.5,-41.856
2450,-49.354
2480.5,-53.67
2511,-50.262
2541.5,-47.45
2572.5,-48.191
2602,-57.655
2631.5,-60.03
2662,-63.377
2692.5,-67.665
2723,-67.451
2753.5,-73.258
2784.5,-84.121
2815,-87.283
2845.5,-86.517
2876,-86.5
2906.5,-87.511
2937.5,-86.882
2967,-87.441
2996.5,-88.087
3027,-88.872
3057.5,-87.721
3088,-90.756
3118.5,-97.707
3149.5,-102.239
3180,-102.049
3210.5,-99.764
3241,-101.528
3269.5,-98.691
3335.5,-97.896
3361.5,-95.97
3392,-97.653
3422.5,-107.762
3485.5,-116.871
3514.5,-122.645
3545,-123.213
3575.5,-127.023
3591.5,-126.592
3652,-126.869
3667.5,-128.844
3697.5,-130.873
3727.5,-134.207
3746.5,-136.28
3819,-141.33
3849.5,-144.039
3880.5,-152.264
3908,-156.47
3974.5,-153.718
4002.5,-153.027
4033.5,-156.145
4062,-162.146
4128,-167.668
4153.5,-167.826
4184,-167.895
4214.5,-175.1
4306.5,-178.085
4337,-175.149
4367.5,-179.299
4391.5,-183.49
4457.5,-190.001
4488,-194.726
4518.5,-198.789
4546,-201.627
4610.5,-207.443
4641,-205.584
4671.5,-207.622
4703,-210.829
4769.5,-215.398
4793,-214.784
4822.5,-219.28
4853,-229.814
4864,-232.819
4943.5,-246.806
4975.5,-251.157
5004.5,-255.131
5104.5,-256.146
5128.5,-255.9
5157,-261.373
5188.5,-264.675
5253,-265.984
5280,-261.804
5309.5,-267.265
5346.5,-276.279
5444.5,-271.357
5471.5,-274.625
5499,-271.875
5568.5,-283.135
5592.5,-289.042
5610.5,-292.663
5640,-287.501
