mscn_sol,JPL
mscn,324
lat,
lon,
mscn_area,120808.4553
CRI Filter,land
land_area,33112.8103
Solution,JPL RL06M v01 Mascons
Acknowledgement,"GRACE land are available at http://grace.jpl.nasa.gov, supported by the NASA MEaSUREs Program."
Citation 1,"D.N. Wiese. 2015. GRACE monthly global water mass grids NETCDF RELEASE 5.0. Ver. 5.0. PO.DAAC, CA, USA. Dataset accessed 2017-07-01 at http://dx.doi.org/10.5067/TEMSC-OCL05."
Citation 2,"Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015), Improved methods for observing Earth’s time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res. Solid Earth, 120, doi:10.1002/2014JB011547."
Citation 3,"Wiese, D. N., F. W. Landerer, and M. M. Watkins (2016), Quantifying and reducing leakage errors in the JPL RL05M GRACE mascon solution, Water Resour. Res., 52, 7490–7502, doi:10.1002/2016WR019344."
Data Portal,http://ccar.colorado.edu/grace/

days since 1/1/2002,cmwe
106.5,159.141
129.5,171.501
227.5,140.565
258,141.216
288.5,122.77
319,107.102
349.5,127.892
380.5,136.074
410,140.631
439.5,126.393
470,135.314
495.5,142.237
561.5,138.837
592.5,117.742
623,109.961
653,97.352
684,83.958
714.5,100.946
736.5,95.836
777,90.991
805.5,79.216
836,103.363
866.5,103.956
897,97.832
927.5,80.559
958.5,80.999
989,83.212
1019.5,64.684
1050,56.91
1080.5,73.411
1111.5,66.017
1141,85.529
1170.5,93.409
1201,76.704
1231.5,79.388
1262,66.506
1292.5,74.164
1323.5,48.156
1354,31.522
1384.5,17.691
1415,12.782
1445.5,45.566
1476.5,37.282
1506,35.297
1535.5,39.094
1566,27.772
1596.5,42.449
1627,37.735
1657.5,23.006
1688.5,12.589
1719,-10.168
1749.5,-13.031
1780,-21.276
1810.5,-24.203
1841.5,-7.575
1871,-26.366
1900.5,-14.605
1931,0.696
1961.5,0.876
1992,5.54
2022.5,-5.094
2053.5,-27.968
2084,-23.616
2114.5,-44.791
2145,-38.546
2175.5,-45.12
2206.5,-39
2236.5,-47.853
2266.5,-42.215
2297,-45.971
2327.5,-48.615
2358,-38.187
2388.5,-51.42
2419.5,-67.907
2450,-74.128
2480.5,-87.566
2511,-74.046
2541.5,-83.16
2572.5,-83.453
2602,-65.953
2631.5,-63.714
2662,-62.601
2692.5,-77.504
2723,-64.142
2753.5,-80.788
2784.5,-89.252
2815,-91.01
2845.5,-91.571
2876,-107.124
2906.5,-91.197
2937.5,-93.543
2967,-94.671
2996.5,-101.311
3027,-92.59
3057.5,-85.962
3088,-109.661
3118.5,-131.533
3149.5,-144.73
3180,-173.696
3210.5,-179.418
3241,-186.491
3269.5,-165.881
3335.5,-191.3
3361.5,-166.692
3392,-168.165
3422.5,-179.935
3485.5,-192.332
3514.5,-213.171
3545,-210.9
3575.5,-214.021
3591.5,-217.779
3652,-219.507
3667.5,-218.938
3697.5,-210.311
3727.5,-196.835
3746.5,-210.115
3819,-222.34
3849.5,-246.268
3880.5,-251.701
3908,-276.581
3974.5,-301.332
4002.5,-292.694
4033.5,-282.507
4062,-275.888
4128,-300.049
4153.5,-277.807
4184,-273.039
4214.5,-266.818
4306.5,-309.804
4337,-301.285
4367.5,-306.047
4391.5,-311.334
4457.5,-281.421
4488,-279.465
4518.5,-270.789
4546,-294.312
4610.5,-321.301
4641,-328.837
4671.5,-337.044
4703,-353.6
4769.5,-326.714
4793,-327.649
4822.5,-317.179
4853,-333.332
4864,-316.591
4943.5,-351.354
4975.5,-348.08
5004.5,-366.323
5104.5,-386.737
5128.5,-377.737
5157,-360.959
5188.5,-340.303
5253,-351.942
5280,-344.465
5309.5,-357.684
5346.5,-375.461
5444.5,-393.765
5471.5,-408.065
5499,-389.235
5568.5,-392.91
5592.5,-386.608
5610.5,-390.704
5640,-391.114
